iter	Passed	Remaining
5326	81892	71838
5327	81907	71822
5328	81923	71808
5329	81938	71791
5330	81953	71776
5331	81970	71762
5332	81986	71747
5333	82001	71731
5334	82013	71714
5335	82029	71698
5336	82044	71683
5337	82059	71667
5338	82072	71650
5339	82086	71633
5340	82100	71616
5341	82117	71602
5342	82130	71585
5343	82146	71570
5344	82161	71555
5345	82174	71537
5346	82187	71520
5347	82203	71505
5348	82216	71487
5349	82231	71472
5350	82246	71456
5351	82259	71439
5352	82275	71424
5353	82295	71412
5354	82310	71397
5355	82326	71382
5356	82339	71364
5357	82355	71350
5358	82370	71334
5359	82385	71318
5360	82405	71307
5361	82420	71292
5362	82433	71274
5363	82448	71258
5364	82464	71243
5365	82481	71229
5366	82495	71213
5367	82511	71198
5368	82525	71182
5369	82540	71166
5370	82554	71149
5371	82569	71133
5372	82584	71118
5373	82599	71102
5374	82614	71087
5375	82629	71071
5376	82644	71055
5377	82657	71038
5378	82672	71022
5379	82687	71006
5380	82702	70991
5381	82717	70975
5382	82731	70958
5383	82746	70943
5384	82762	70928
5385	82777	70912
5386	82793	70897
5387	82806	70880
5388	82818	70862
5389	82836	70848
5390	82851	70832
5391	82866	70817
5392	82880	70800
5393	82895	70785
5394	82911	70770
5395	82927	70755
5396	82944	70741
5397	82959	70726
5398	82976	70711
5399	82991	70696
5400	83009	70683
5401	83022	70666
5402	83039	70651
5403	83055	70636
5404	83070	70621
5405	83084	70604
5406	83099	70589
5407	83116	70575
5408	83132	70560
5409	83147	70544
5410	83161	70528
5411	83179	70514
5412	83192	70498
5413	83207	70481
5414	83223	70466
5415	83238	70451
5416	83254	70436
5417	83270	70421
5418	83289	70409
5419	83312	70400
5420	83327	70385
5421	83342	70369
5422	83357	70353
5423	83376	70341
5424	83392	70326
5425	83408	70311
5426	83424	70296
5427	83438	70279
5428	83454	70264
5429	83471	70251
5430	83486	70235
5431	83501	70220
5432	83515	70203
5433	83531	70188
5434	83547	70173
5435	83560	70156
5436	83578	70142
5437	83592	70126
5438	83607	70110
5439	83621	70094
5440	83635	70077
5441	83649	70061
5442	83666	70047
5443	83683	70033
5444	83698	70017
5445	83711	70000
5446	83724	69982
5447	83738	69966
5448	83754	69951
5449	83768	69935
5450	83785	69921
5451	83801	69906
5452	83815	69889
5453	83832	69876
5454	83846	69859
5455	83860	69842
5456	83876	69827
5457	83891	69812
5458	83904	69795
5459	83918	69778
5460	83935	69764
5461	83947	69746
5462	83965	69732
5463	83980	69717
5464	83993	69700
5465	84007	69683
5466	84020	69666
5467	84034	69649
5468	84050	69634
5469	84064	69618
5470	84078	69602
5471	84100	69592
5472	84116	69577
5473	84135	69564
5474	84151	69550
5475	84166	69533
5476	84180	69517
5477	84194	69501
5478	84207	69484
5479	84216	69463
5480	84227	69444
5481	84236	69423
5482	84255	69410
5483	84278	69401
5484	84293	69386
5485	84310	69372
5486	84324	69356
5487	84338	69339
5488	84354	69324
5489	84368	69307
5490	84383	69292
5491	84397	69275
5492	84411	69259
5493	84427	69245
5494	84444	69230
5495	84462	69217
5496	84477	69201
5497	84490	69184
5498	84506	69169
5499	84520	69153
5500	84532	69134
5501	84549	69120
5502	84566	69107
5503	84581	69091
5504	84597	69076
5505	84614	69062
5506	84628	69045
5507	84642	69029
5508	84656	69013
5509	84670	68996
5510	84687	68982
5511	84702	68966
5512	84716	68950
5513	84733	68936
5514	84749	68921
5515	84763	68904
5516	84781	68891
5517	84796	68876
5518	84812	68861
5519	84827	68845
5520	84841	68829
5521	84859	68815
5522	84875	68801
5523	84891	68785
5524	84907	68770
5525	84920	68754
5526	84935	68738
5527	84951	68723
5528	84964	68706
5529	84980	68691
5530	84996	68676
5531	85012	68661
5532	85027	68646
5533	85040	68628
5534	85058	68615
5535	85075	68601
5536	85090	68585
5537	85107	68571
5538	85124	68557
5539	85140	68542
5540	85155	68527
5541	85168	68509
5542	85182	68493
5543	85199	68478
5544	85214	68463
5545	85228	68446
5546	85241	68429
5547	85252	68411
5548	85269	68397
5549	85283	68380
5550	85297	68363
5551	85312	68347
5552	85326	68331
5553	85342	68316
5554	85355	68299
5555	85373	68286
5556	85387	68269
5557	85400	68253
5558	85414	68236
5559	85429	68220
5560	85444	68205
5561	85460	68189
5562	85478	68176
5563	85494	68162
5564	85509	68146
5565	85523	68130
5566	85541	68116
5567	85555	68099
5568	85568	68083
5569	85585	68068
5570	85602	68054
5571	85616	68038
5572	85628	68020
5573	85640	68002
5574	85655	67986
5575	85668	67969
5576	85685	67955
5577	85699	67938
5578	85714	67923
5579	85729	67907
5580	85745	67892
5581	85760	67877
5582	85776	67862
5583	85791	67846
5584	85808	67832
5585	85824	67817
5586	85838	67801
5587	85852	67784
5588	85866	67768
5589	85882	67753
5590	85898	67738
5591	85911	67721
5592	85927	67706
5593	85941	67689
5594	85953	67672
5595	85969	67657
5596	85983	67640
5597	85998	67624
5598	86010	67606
5599	86020	67587
5600	86037	67573
5601	86049	67555
5602	86063	67539
5603	86080	67524
5604	86095	67509
5605	86107	67491
5606	86121	67474
5607	86137	67460
5608	86152	67444
5609	86170	67430
5610	86187	67416
5611	86202	67401
5612	86217	67386
5613	86234	67371
5614	86254	67359
5615	86268	67343
5616	86284	67328
5617	86299	67313
5618	86315	67297
5619	86327	67279
5620	86339	67262
5621	86355	67247
5622	86368	67230
5623	86383	67214
5624	86398	67199
5625	86413	67183
5626	86430	67168
5627	86445	67153
5628	86459	67137
5629	86474	67121
5630	86485	67102
5631	86500	67086
5632	86515	67071
5633	86530	67055
5634	86545	67039
5635	86558	67023
5636	86574	67007
5637	86592	66994
5638	86611	66982
5639	86626	66966
5640	86643	66952
5641	86659	66937
5642	86676	66923
5643	86688	66905
5644	86703	66890
5645	86718	66874
5646	86734	66859
5647	86749	66843
5648	86764	66828
5649	86780	66812
5650	86791	66794
5651	86806	66779
5652	86823	66764
5653	86837	66748
5654	86850	66731
5655	86865	66716
5656	86880	66699
5657	86895	66684
5658	86908	66667
5659	86923	66651
5660	86937	66635
5661	86952	66619
5662	86969	66605
5663	86983	66589
5664	86997	66572
5665	87013	66557
5666	87027	66541
5667	87043	66526
5668	87058	66510
5669	87075	66496
5670	87091	66481
5671	87107	66466
5672	87121	66450
5673	87134	66433
5674	87146	66415
5675	87163	66401
5676	87176	66384
5677	87190	66367
5678	87207	66353
5679	87223	66338
5680	87236	66322
5681	87255	66309
5682	87271	66294
5683	87286	66278
5684	87300	66262
5685	87318	66249
5686	87334	66234
5687	87349	66218
5688	87363	66202
5689	87377	66185
5690	87395	66172
5691	87411	66157
5692	87426	66141
5693	87442	66127
5694	87457	66111
5695	87475	66098
5696	87488	66080
5697	87504	66065
5698	87519	66050
5699	87534	66035
5700	87551	66020
5701	87566	66005
5702	87581	65989
5703	87596	65973
5704	87610	65957
5705	87624	65940
5706	87639	65925
5707	87655	65910
5708	87671	65895
5709	87688	65881
5710	87703	65866
5711	87722	65853
5712	87738	65838
5713	87750	65820
5714	87764	65803
5715	87780	65789
5716	87796	65774
5717	87810	65758
5718	87825	65742
5719	87841	65727
5720	87852	65709
5721	87866	65692
5722	87883	65678
5723	87898	65663
5724	87911	65645
5725	87927	65630
5726	87946	65618
5727	87962	65603
5728	87976	65586
5729	87992	65571
5730	88007	65556
5731	88024	65542
5732	88040	65527
5733	88053	65510
5734	88069	65495
5735	88083	65478
5736	88099	65463
5737	88115	65449
5738	88132	65435
5739	88150	65421
5740	88166	65406
5741	88182	65391
5742	88199	65377
5743	88215	65363
5744	88229	65346
5745	88252	65336
5746	88268	65321
5747	88283	65306
5748	88296	65289
5749	88312	65274
5750	88329	65260
5751	88343	65244
5752	88357	65227
5753	88374	65213
5754	88387	65196
5755	88401	65180
5756	88415	65163
5757	88430	65148
5758	88445	65132
5759	88459	65116
5760	88474	65100
5761	88488	65084
5762	88503	65068
5763	88519	65053
5764	88532	65036
5765	88547	65020
5766	88562	65005
5767	88577	64989
5768	88590	64972
5769	88605	64956
5770	88621	64942
5771	88636	64926
5772	88651	64910
5773	88664	64893
5774	88680	64878
5775	88693	64861
5776	88707	64845
5777	88721	64829
5778	88738	64814
5779	88754	64800
5780	88766	64782
5781	88780	64765
5782	88794	64749
5783	88810	64734
5784	88826	64719
5785	88843	64705
5786	88858	64689
5787	88875	64675
5788	88890	64660
5789	88907	64645
5790	88920	64629
5791	88935	64613
5792	88951	64598
5793	88966	64582
5794	88981	64567
5795	88994	64550
5796	89011	64535
5797	89024	64518
5798	89039	64503
5799	89052	64486
5800	89067	64470
5801	89083	64455
5802	89098	64440
5803	89115	64426
5804	89158	64430
5805	89169	64411
5806	89184	64396
5807	89211	64389
5808	89219	64369
5809	89237	64355
5810	89271	64353
5811	89287	64338
5812	89301	64322
5813	89316	64306
5814	89336	64294
5815	89355	64281
5816	89372	64267
5817	89386	64251
5818	89402	64236
5819	89420	64222
5820	89438	64209
5821	89455	64195
5822	89470	64179
5823	89487	64165
5824	89505	64151
5825	89520	64136
5826	89533	64119
5827	89549	64104
5828	89566	64090
5829	89580	64073
5830	89596	64058
5831	89611	64043
5832	89628	64029
5833	89642	64012
5834	89656	63996
5835	89671	63980
5836	89686	63965
5837	89702	63949
5838	89717	63935
5839	89734	63920
5840	89751	63906
5841	89766	63890
5842	89782	63875
5843	89797	63860
5844	89813	63845
5845	89828	63829
5846	89843	63814
5847	89858	63798
5848	89874	63783
5849	89890	63768
5850	89905	63752
5851	89917	63735
5852	89933	63720
5853	89947	63704
5854	89965	63690
5855	89978	63673
5856	89993	63657
5857	90007	63641
5858	90022	63625
5859	90038	63610
5860	90052	63594
5861	90066	63578
5862	90083	63563
5863	90098	63548
5864	90116	63534
5865	90128	63516
5866	90142	63500
5867	90157	63485
5868	90173	63469
5869	90186	63453
5870	90202	63438
5871	90217	63422
5872	90244	63415
5873	90258	63399
5874	90272	63382
5875	90286	63366
5876	90302	63351
5877	90317	63336
5878	90331	63319
5879	90347	63304
5880	90363	63289
5881	90378	63273
5882	90396	63260
5883	90410	63244
5884	90425	63229
5885	90442	63214
5886	90458	63199
5887	90475	63185
5888	90490	63169
5889	90505	63154
5890	90519	63137
5891	90533	63121
5892	90550	63107
5893	90565	63091
5894	90581	63076
5895	90597	63061
5896	90610	63045
5897	90625	63028
5898	90640	63013
5899	90654	62997
5900	90668	62980
5901	90682	62964
5902	90698	62949
5903	90712	62933
5904	90728	62918
5905	90741	62901
5906	90757	62886
5907	90773	62871
5908	90788	62856
5909	90803	62840
5910	90819	62825
5911	90837	62812
5912	90854	62797
5913	90869	62781
5914	90884	62766
5915	90900	62751
5916	90916	62736
5917	90931	62720
5918	90946	62705
5919	90962	62690
5920	90977	62674
5921	90991	62658
5922	91004	62641
5923	91018	62625
5924	91033	62609
5925	91049	62594
5926	91063	62578
5927	91078	62562
5928	91092	62546
5929	91109	62532
5930	91125	62517
5931	91139	62500
5932	91155	62486
5933	91169	62469
5934	91184	62454
5935	91202	62440
5936	91217	62425
5937	91237	62412
5938	91251	62396
5939	91267	62381
5940	91283	62366
5941	91299	62351
5942	91313	62335
5943	91330	62320
5944	91342	62303
5945	91356	62287
5946	91373	62272
5947	91388	62257
5948	91408	62245
5949	91426	62231
5950	91443	62217
5951	91456	62200
5952	91468	62182
5953	91481	62165
5954	91495	62149
5955	91509	62132
5956	91522	62115
5957	91537	62100
5958	91552	62084
5959	91567	62069
5960	91581	62052
5961	91596	62037
5962	91609	62020
5963	91624	62005
5964	91638	61988
5965	91653	61973
5966	91669	61957
5967	91684	61942
5968	91700	61927
5969	91717	61913
5970	91730	61896
5971	91747	61881
5972	91764	61867
5973	91779	61852
5974	91796	61837
5975	91811	61822
5976	91826	61806
5977	91841	61791
5978	91855	61774
5979	91868	61757
5980	91883	61742
5981	91898	61726
5982	91913	61711
5983	91927	61694
5984	91943	61679
5985	91957	61663
5986	91970	61646
5987	91985	61631
5988	92000	61615
5989	92018	61601
5990	92033	61585
5991	92050	61571
5992	92065	61556
5993	92080	61540
5994	92095	61524
5995	92109	61508
5996	92126	61494
5997	92142	61479
5998	92157	61463
5999	92172	61448
6000	92190	61434
6001	92202	61417
6002	92227	61408
6003	92242	61392
6004	92256	61376
6005	92273	61361
6006	92287	61345
6007	92303	61330
6008	92319	61315
6009	92336	61301
6010	92354	61287
6011	92368	61271
6012	92384	61256
6013	92399	61241
6014	92413	61225
6015	92427	61208
6016	92439	61191
6017	92453	61174
6018	92466	61157
6019	92482	61142
6020	92497	61126
6021	92515	61113
6022	92532	61099
6023	92546	61083
6024	92561	61067
6025	92575	61051
6026	92591	61036
6027	92608	61022
6028	92625	61007
6029	92640	60992
6030	92653	60975
6031	92668	60959
6032	92683	60944
6033	92697	60927
6034	92712	60911
6035	92728	60897
6036	92745	60882
6037	92761	60868
6038	92777	60852
6039	92792	60837
6040	92808	60822
6041	92823	60807
6042	92843	60794
6043	92860	60780
6044	92875	60764
6045	92891	60750
6046	92908	60735
6047	92923	60719
6048	92939	60704
6049	92955	60689
6050	92971	60674
6051	92986	60659
6052	93001	60643
6053	93015	60627
6054	93031	60612
6055	93046	60596
6056	93062	60582
6057	93076	60566
6058	93092	60550
6059	93109	60536
6060	93126	60522
6061	93145	60508
6062	93159	60493
6063	93172	60475
6064	93187	60460
6065	93203	60445
6066	93229	60437
6067	93242	60419
6068	93257	60404
6069	93271	60388
6070	93288	60373
6071	93303	60358
6072	93320	60344
6073	93337	60330
6074	93352	60313
6075	93367	60298
6076	93382	60282
6077	93397	60267
6078	93413	60252
6079	93428	60236
6080	93443	60221
6081	93458	60205
6082	93472	60189
6083	93487	60173
6084	93502	60158
6085	93517	60142
6086	93531	60126
6087	93544	60109
6088	93555	60091
6089	93569	60074
6090	93580	60056
6091	93594	60040
6092	93607	60023
6093	93621	60007
6094	93635	59991
6095	93651	59976
6096	93664	59959
6097	93677	59942
6098	93694	59927
6099	93709	59912
6100	93721	59895
6101	93731	59876
6102	93746	59860
6103	93762	59845
6104	93778	59830
6105	93793	59814
6106	93807	59798
6107	93822	59783
6108	93836	59767
6109	93851	59751
6110	93866	59735
6111	93882	59720
6112	93898	59705
6113	93911	59689
6114	93926	59673
6115	93942	59658
6116	93957	59643
6117	93973	59627
6118	93988	59612
6119	94004	59597
6120	94021	59583
6121	94037	59568
6122	94052	59552
6123	94066	59536
6124	94081	59520
6125	94094	59504
6126	94109	59488
6127	94124	59472
6128	94141	59458
6129	94187	59462
6130	94205	59449
6131	94227	59437
6132	94239	59420
6133	94253	59403
6134	94270	59389
6135	94285	59373
6136	94302	59359
6137	94318	59344
6138	94332	59328
6139	94347	59313
6140	94364	59298
6141	94378	59282
6142	94394	59267
6143	94408	59251
6144	94419	59233
6145	94434	59217
6146	94450	59202
6147	94463	59185
6148	94477	59169
6149	94493	59154
6150	94507	59138
6151	94524	59123
6152	94540	59108
6153	94552	59091
6154	94568	59076
6155	94586	59063
6156	94600	59046
6157	94616	59031
6158	94631	59015
6159	94648	59001
6160	94664	58986
6161	94679	58971
6162	94695	58956
6163	94709	58940
6164	94723	58923
6165	94739	58908
6166	94754	58893
6167	94769	58877
6168	94785	58862
6169	94797	58845
6170	94813	58829
6171	94828	58814
6172	94844	58799
6173	94858	58783
6174	94876	58769
6175	94890	58753
6176	94905	58737
6177	94921	58722
6178	94935	58706
6179	94947	58689
6180	94964	58675
6181	94980	58659
6182	94995	58644
6183	95008	58627
6184	95026	58613
6185	95042	58598
6186	95058	58583
6187	95073	58568
6188	95085	58550
6189	95100	58535
6190	95113	58518
6191	95126	58501
6192	95144	58488
6193	95158	58471
6194	95174	58456
6195	95186	58439
6196	95213	58431
6197	95230	58416
6198	95245	58401
6199	95260	58385
6200	95276	58370
6201	95291	58355
6202	95309	58341
6203	95323	58325
6204	95340	58310
6205	95354	58294
6206	95367	58277
6207	95382	58262
6208	95398	58246
6209	95415	58232
6210	95429	58216
6211	95442	58199
6212	95457	58184
6213	95473	58169
6214	95491	58155
6215	95508	58140
6216	95524	58125
6217	95539	58110
6218	95554	58094
6219	95569	58079
6220	95582	58062
6221	95598	58047
6222	95613	58032
6223	95627	58015
6224	95644	58001
6225	95658	57985
6226	95672	57968
6227	95689	57954
6228	95703	57938
6229	95719	57923
6230	95731	57906
6231	95746	57890
6232	95759	57873
6233	95774	57857
6234	95788	57841
6235	95803	57826
6236	95819	57811
6237	95832	57794
6238	95845	57777
6239	95863	57764
6240	95879	57748
6241	95894	57733
6242	95910	57718
6243	95924	57702
6244	95938	57685
6245	95954	57670
6246	95972	57656
6247	95986	57640
6248	96000	57624
6249	96013	57608
6250	96025	57590
6251	96038	57574
6252	96056	57559
6253	96071	57544
6254	96088	57530
6255	96109	57518
6256	96124	57502
6257	96141	57488
6258	96157	57473
6259	96171	57456
6260	96189	57443
6261	96209	57430
6262	96224	57415
6263	96238	57398
6264	96255	57384
6265	96268	57367
6266	96282	57351
6267	96296	57335
6268	96311	57319
6269	96327	57305
6270	96342	57289
6271	96357	57273
6272	96371	57257
6273	96387	57242
6274	96401	57226
6275	96417	57211
6276	96433	57196
6277	96447	57180
6278	96464	57165
6279	96481	57151
6280	96496	57136
6281	96512	57120
6282	96527	57105
6283	96542	57089
6284	96557	57074
6285	96568	57056
6286	96583	57040
6287	96600	57026
6288	96614	57010
6289	96628	56994
6290	96643	56978
6291	96661	56964
6292	96676	56949
6293	96688	56931
6294	96703	56915
6295	96719	56900
6296	96732	56884
6297	96746	56868
6298	96762	56853
6299	96778	56838
6300	96793	56822
6301	96807	56806
6302	96821	56790
6303	96838	56776
6304	96853	56760
6305	96868	56744
6306	96882	56728
6307	96895	56712
6308	96911	56696
6309	96928	56682
6310	96943	56667
6311	96959	56651
6312	96974	56636
6313	96988	56620
6314	97003	56604
6315	97016	56588
6316	97031	56572
6317	97046	56556
6318	97064	56542
6319	97077	56526
6320	97091	56509
6321	97106	56494
6322	97119	56477
6323	97135	56462
6324	97151	56447
6325	97168	56433
6326	97187	56420
6327	97213	56410
6328	97230	56396
6329	97246	56381
6330	97259	56364
6331	97274	56349
6332	97289	56333
6333	97307	56319
6334	97322	56304
6335	97336	56287
6336	97352	56272
6337	97368	56258
6338	97384	56242
6339	97401	56228
6340	97418	56214
6341	97436	56200
6342	97450	56183
6343	97465	56168
6344	97483	56154
6345	97498	56139
6346	97512	56122
6347	97528	56107
6348	97542	56092
6349	97556	56076
6350	97573	56061
6351	97585	56044
6352	97600	56028
6353	97613	56012
6354	97627	55995
6355	97643	55980
6356	97656	55964
6357	97670	55947
6358	97683	55930
6359	97701	55917
6360	97717	55901
6361	97730	55885
6362	97744	55869
6363	97761	55854
6364	97776	55839
6365	97793	55824
6366	97809	55809
6367	97827	55796
6368	97844	55781
6369	97863	55768
6370	97880	55753
6371	97895	55738
6372	97909	55722
6373	97923	55706
6374	97942	55692
6375	97957	55676
6376	97972	55661
6377	97991	55648
6378	98006	55632
6379	98021	55617
6380	98035	55601
6381	98050	55585
6382	98064	55569
6383	98079	55553
6384	98093	55537
6385	98107	55521
6386	98124	55507
6387	98138	55490
6388	98153	55475
6389	98170	55460
6390	98201	55454
6391	98216	55438
6392	98230	55422
6393	98246	55407
6394	98264	55393
6395	98279	55378
6396	98295	55363
6397	98309	55347
6398	98325	55332
6399	98340	55316
6400	98355	55300
6401	98370	55285
6402	98387	55270
6403	98402	55255
6404	98418	55240
6405	98433	55224
6406	98450	55210
6407	98465	55194
6408	98480	55178
6409	98496	55164
6410	98510	55147
6411	98526	55132
6412	98539	55116
6413	98554	55100
6414	98568	55084
6415	98583	55069
6416	98597	55053
6417	98615	55038
6418	98628	55022
6419	98643	55007
6420	98661	54993
6421	98676	54977
6422	98694	54963
6423	98711	54949
6424	98727	54933
6425	98741	54918
6426	98760	54904
6427	98775	54888
6428	98789	54872
6429	98807	54858
6430	98824	54844
6431	98839	54828
6432	98854	54813
6433	98871	54798
6434	98884	54782
6435	98901	54767
6436	98918	54752
6437	98933	54737
6438	98949	54722
6439	98965	54707
6440	98979	54691
6441	98996	54677
6442	99016	54663
6443	99030	54648
6444	99047	54633
6445	99059	54616
6446	99076	54602
6447	99092	54586
6448	99107	54571
6449	99122	54555
6450	99136	54539
6451	99150	54523
6452	99165	54507
6453	99191	54498
6454	99207	54483
6455	99223	54468
6456	99239	54453
6457	99254	54437
6458	99270	54422
6459	99287	54408
6460	99302	54392
6461	99319	54378
6462	99335	54363
6463	99352	54348
6464	99367	54332
6465	99382	54317
6466	99402	54304
6467	99416	54288
6468	99432	54273
6469	99446	54257
6470	99462	54242
6471	99478	54227
6472	99493	54212
6473	99509	54196
6474	99523	54180
6475	99537	54164
6476	99554	54149
6477	99567	54133
6478	99581	54117
6479	99598	54102
6480	99612	54086
6481	99630	54072
6482	99646	54057
6483	99662	54042
6484	99678	54027
6485	99689	54010
6486	99703	53994
6487	99718	53978
6488	99733	53962
6489	99750	53948
6490	99762	53930
6491	99778	53916
6492	99792	53899
6493	99807	53884
6494	99820	53867
6495	99835	53851
6496	99849	53835
6497	99864	53820
6498	99878	53804
6499	99895	53790
6500	99910	53774
6501	99927	53759
6502	99942	53744
6503	99953	53726
6504	99969	53711
6505	99985	53696
6506	100002	53681
6507	100017	53666
6508	100032	53650
6509	100048	53635
6510	100062	53619
6511	100074	53602
6512	100088	53586
6513	100101	53569
6514	100121	53557
6515	100133	53539
6516	100148	53524
6517	100169	53511
6518	100188	53498
6519	100204	53483
6520	100218	53467
6521	100230	53450
6522	100244	53434
6523	100254	53415
6524	100268	53399
6525	100283	53384
6526	100299	53368
6527	100315	53353
6528	100331	53339
6529	100345	53323
6530	100361	53307
6531	100379	53293
6532	100393	53278
6533	100410	53263
6534	100422	53246
6535	100438	53231
6536	100454	53216
6537	100469	53200
6538	100483	53184
6539	100501	53170
6540	100516	53154
6541	100531	53139
6542	100548	53125
6543	100565	53110
6544	100584	53096
6545	100597	53080
6546	100613	53065
6547	100628	53049
6548	100641	53033
6549	100657	53018
6550	100671	53002
6551	100685	52986
6552	100701	52970
6553	100718	52956
6554	100734	52941
6555	100749	52925
6556	100765	52910
6557	100778	52893
6558	100791	52877
6559	100805	52861
6560	100819	52845
6561	100836	52830
6562	100848	52813
6563	100862	52797
6564	100879	52783
6565	100896	52768
6566	100912	52753
6567	100929	52738
6568	100942	52722
6569	100957	52707
6570	100973	52691
6571	100986	52675
6572	101000	52658
6573	101015	52643
6574	101028	52626
6575	101042	52611
6576	101059	52596
6577	101073	52580
6578	101087	52564
6579	101102	52548
6580	101115	52532
6581	101128	52515
6582	101145	52501
6583	101163	52487
6584	101184	52474
6585	101200	52459
6586	101216	52444
6587	101232	52429
6588	101249	52414
6589	101267	52400
6590	101283	52385
6591	101298	52370
6592	101311	52353
6593	101361	52356
6594	101373	52339
6595	101383	52320
6596	101399	52305
6597	101414	52290
6598	101428	52274
6599	101442	52258
6600	101456	52242
6601	101471	52226
6602	101486	52210
6603	101500	52195
6604	101520	52181
6605	101535	52166
6606	101549	52150
6607	101566	52135
6608	101581	52120
6609	101595	52104
6610	101610	52088
6611	101624	52072
6612	101639	52057
6613	101653	52041
6614	101669	52025
6615	101684	52010
6616	101698	51994
6617	101711	51977
6618	101728	51962
6619	101743	51947
6620	101759	51932
6621	101776	51918
6622	101793	51903
6623	101810	51889
6624	101828	51874
6625	101844	51859
6626	101856	51842
6627	101871	51827
6628	101886	51811
6629	101904	51797
6630	101919	51781
6631	101933	51766
6632	101951	51751
6633	101967	51736
6634	101982	51721
6635	101998	51706
6636	102013	51690
6637	102028	51675
6638	102044	51660
6639	102059	51644
6640	102074	51628
6641	102089	51613
6642	102102	51596
6643	102121	51583
6644	102137	51568
6645	102158	51555
6646	102175	51541
6647	102189	51525
6648	102206	51510
6649	102227	51498
6650	102244	51483
6651	102263	51469
6652	102279	51455
6653	102295	51439
6654	102310	51424
6655	102327	51409
6656	102342	51394
6657	102355	51377
6658	102371	51362
6659	102385	51346
6660	102399	51330
6661	102415	51315
6662	102430	51299
6663	102445	51284
6664	102461	51269
6665	102476	51253
6666	102492	51238
6667	102508	51223
6668	102524	51208
6669	102539	51193
6670	102556	51178
6671	102571	51162
6672	102587	51147
6673	102599	51130
6674	102614	51115
6675	102629	51099
6676	102643	51083
6677	102658	51068
6678	102673	51052
6679	102689	51037
6680	102704	51021
6681	102719	51006
6682	102734	50990
6683	102750	50975
6684	102764	50959
6685	102779	50944
6686	102795	50928
6687	102810	50913
6688	102827	50898
6689	102849	50886
6690	102863	50870
6691	102878	50855
6692	102894	50840
6693	102909	50824
6694	102927	50810
6695	102944	50795
6696	102961	50781
6697	102975	50765
6698	102990	50749
6699	103004	50733
6700	103019	50718
6701	103035	50703
6702	103049	50686
6703	103064	50671
6704	103077	50655
6705	103092	50639
6706	103105	50622
6707	103121	50607
6708	103136	50591
6709	103156	50579
6710	103170	50562
6711	103185	50547
6712	103196	50529
6713	103211	50514
6714	103225	50498
6715	103240	50482
6716	103256	50467
6717	103270	50451
6718	103284	50435
6719	103300	50420
6720	103314	50404
6721	103330	50389
6722	103347	50374
6723	103363	50359
6724	103379	50344
6725	103392	50328
6726	103408	50312
6727	103423	50297
6728	103439	50282
6729	103454	50266
6730	103469	50251
6731	103480	50233
6732	103497	50219
6733	103512	50203
6734	103526	50187
6735	103544	50173
6736	103560	50158
6737	103576	50143
6738	103590	50127
6739	103604	50111
6740	103618	50095
6741	103632	50079
6742	103651	50065
6743	103665	50049
6744	103683	50035
6745	103698	50020
6746	103713	50004
6747	103728	49988
6748	103742	49972
6749	103758	49958
6750	103776	49943
6751	103788	49926
6752	103804	49911
6753	103817	49894
6754	103834	49880
6755	103849	49865
6756	103864	49849
6757	103881	49834
6758	103894	49818
6759	103911	49803
6760	103927	49788
6761	103943	49773
6762	103956	49757
6763	103971	49741
6764	103988	49726
6765	104004	49711
6766	104021	49697
6767	104034	49680
6768	104050	49665
6769	104067	49651
6770	104082	49635
6771	104093	49618
6772	104103	49600
6773	104127	49589
6774	104147	49575
6775	104165	49561
6776	104182	49546
6777	104199	49532
6778	104214	49517
6779	104232	49502
6780	104248	49487
6781	104264	49472
6782	104281	49458
6783	104295	49442
6784	104312	49427
6785	104325	49411
6786	104340	49395
6787	104355	49379
6788	104369	49363
6789	104384	49348
6790	104400	49333
6791	104422	49320
6792	104437	49305
6793	104455	49291
6794	104470	49275
6795	104486	49260
6796	104500	49244
6797	104514	49228
6798	104530	49213
6799	104543	49196
6800	104557	49180
6801	104570	49164
6802	104586	49149
6803	104599	49132
6804	104615	49117
6805	104630	49102
6806	104647	49087
6807	104663	49072
6808	104677	49056
6809	104692	49041
6810	104707	49025
6811	104722	49009
6812	104733	48992
6813	104749	48977
6814	104766	48962
6815	104782	48947
6816	104799	48932
6817	104812	48916
6818	104828	48901
6819	104843	48886
6820	104859	48871
6821	104875	48855
6822	104889	48839
6823	104904	48824
6824	104920	48809
6825	104934	48793
6826	104949	48777
6827	104963	48761
6828	104980	48746
6829	104993	48730
6830	105008	48714
6831	105025	48700
6832	105039	48684
6833	105053	48668
6834	105068	48652
6835	105083	48637
6836	105098	48621
6837	105114	48606
6838	105128	48590
6839	105150	48578
6840	105165	48562
6841	105181	48547
6842	105196	48532
6843	105214	48518
6844	105231	48503
6845	105250	48489
6846	105262	48472
6847	105277	48457
6848	105292	48441
6849	105309	48427
6850	105325	48411
6851	105341	48396
6852	105355	48381
6853	105371	48365
6854	105387	48350
6855	105401	48334
6856	105419	48320
6857	105434	48304
6858	105452	48290
6859	105471	48276
6860	105486	48261
6861	105502	48246
6862	105518	48231
6863	105533	48215
6864	105550	48201
6865	105565	48185
6866	105581	48170
6867	105595	48154
6868	105611	48139
6869	105627	48124
6870	105641	48108
6871	105657	48093
6872	105672	48077
6873	105688	48062
6874	105704	48047
6875	105717	48031
6876	105734	48016
6877	105750	48001
6878	105768	47986
6879	105783	47971
